Iteration	Posterior	Likelihood	Prior	alpha_data_bin	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	rates_data_bin[1]	rates_data_bin[2]	rates_data_bin[3]	rates_data_bin[4]	tree_length
12820	-797.182	-817.084	19.9021	1.319757	14.59373	0.0089966	0.0244947	0.087579	0.00417233	0.0363461	0.00177315	0.0217968	0.0418386	0.0285169	0.0383159	0.0363559	0.014386	0.031332	0.0202305	0.0671179	0.0124332	0.0741284	0.0891996	0.0965539	0.0993256	0.1534	0.152447	0.0676491	0.0206197	0.0551849	0.0934246	0.108644	0.0199811	0.01721	0.062514	0.062356	0.0683361	0.0297225	0.0429094	0.168337	0.042679	0.064937	0.196089	0.55552	1.03782	2.21058	2.065243
12830	-798.421	-819.155	20.7342	0.7757713	15.87527	0.00973302	0.0261619	0.0890513	0.0327516	0.0254865	0.00205364	0.0163987	0.0281099	0.0111609	0.0167382	0.0334295	0.0118579	0.0326714	0.011383	0.095631	0.0137551	0.0814089	0.127338	0.0314166	0.0573144	0.110669	0.0921151	0.0874126	0.0271292	0.0882493	0.0923662	0.129786	0.0251902	0.0589486	0.111895	0.0281707	0.108196	0.0726714	0.0769255	0.0692933	0.0798228	0.0477161	0.0903937	0.397193	0.950009	2.5624	2.060407
12840	-807.597	-818.557	10.9602	2.044869	13.4517	0.0152548	0.0686118	0.0388965	0.0326629	0.0183815	0.00272153	0.0566704	0.0751622	0.0214638	0.0102913	0.0208038	0.0135411	0.0495901	0.00316061	0.0535776	0.0413968	0.0990697	0.171781	0.0390841	0.117133	0.191717	0.237677	0.0728127	0.0220988	0.0326893	0.154088	0.142467	0.0306168	0.131171	0.0661984	0.0949654	0.0431931	0.0986548	0.0429888	0.162394	0.0633704	0.107902	0.298573	0.659702	1.07107	1.97065	2.644259
12850	-804.917	-819.21	14.2927	1.801013	10.63705	0.0118589	0.0410627	0.0305149	0.0175486	0.0617968	0.00807086	0.017013	0.0597559	0.0589592	0.023383	0.0412705	0.00721376	0.0181057	0.00150008	0.0719564	0.0409058	0.0424277	0.131892	0.0240052	0.140073	0.137084	0.138672	0.0356476	0.0409893	0.0679736	0.079679	0.185703	0.0733497	0.066525	0.106427	0.0605675	0.0310807	0.125377	0.082125	0.141084	0.0493041	0.0190057	0.268306	0.632036	1.06411	2.03555	2.289908
12860	-798.833	-818.057	19.2242	2.284853	18.10591	0.0154979	0.0272763	0.0398054	0.0445011	0.0936754	0.00615489	0.0157004	0.0212121	0.0230649	0.00769125	0.0345668	0.0116398	0.0336287	0.00165656	0.0361432	0.0270942	0.0388394	0.15927	0.0241699	0.0716793	0.147855	0.127013	0.0779176	0.0520975	0.0970536	0.0694995	0.0522446	0.0722153	0.161856	0.11489	0.0220941	0.0506746	0.0799452	0.0930036	0.0361292	0.0280872	0.0348088	0.325061	0.682246	1.07572	1.91697	2.050653
12870	-795.159	-816.26	21.1016	2.393981	16.07071	0.00615118	0.0372114	0.0404221	0.0262204	0.081687	0.0095479	0.0511338	0.0141112	0.0120175	0.0368203	0.0675231	0.0107344	0.0475086	0.00121422	0.0146893	0.0259329	0.024801	0.0743413	0.0165343	0.0793958	0.0727087	0.132746	0.0663945	0.115035	0.0906367	0.142589	0.0587104	0.0499832	0.0643343	0.125129	0.0638541	0.0692744	0.0400244	0.0494807	0.0401149	0.015407	0.063116	0.336169	0.691286	1.07732	1.89523	1.937536
12880	-803.033	-822.908	19.8754	1.253607	16.19428	0.0120514	0.0550435	0.0932124	0.0230754	0.12205	0.0137777	0.0625774	0.0574216	0.03773	0.0162366	0.0313907	0.00841279	0.0150759	0.0112832	0.00760612	0.0341332	0.110819	0.0659307	0.0799253	0.0725246	0.0855102	0.0691327	0.0458859	0.0376088	0.0709018	0.0747946	0.176395	0.0476118	0.105363	0.0640121	0.055308	0.0385783	0.0534545	0.0867828	0.0316718	0.0180969	0.0934732	0.184633	0.541649	1.03196	2.24176	2.084861
12890	-807.296	-816.318	9.02278	3.298538	10.69418	0.0337256	0.0531237	0.0578728	0.00524212	0.260427	0.00756989	0.0687863	0.0308997	0.0249392	0.0356376	0.0627155	0.00321384	0.0498552	0.0189534	0.0109292	0.0331771	0.0589837	0.100565	0.0912001	0.148546	0.0800767	0.203174	0.0614494	0.0341833	0.1178	0.156653	0.16225	0.130158	0.168144	0.0659805	0.0335998	0.017407	0.0371873	0.0503914	0.0291557	0.00973666	0.134182	0.411115	0.746824	1.08364	1.75842	2.647893
12900	-808.099	-821.287	13.1883	2.714553	16.23618	0.0584571	0.0333542	0.0209377	0.0244297	0.104064	0.00893464	0.0874561	0.0570472	0.0433226	0.0799902	0.0266643	0.00130926	0.0189263	0.0167453	0.00704818	0.0171415	0.184141	0.073148	0.130012	0.0648291	0.0888321	0.101806	0.126432	0.0529843	0.0909668	0.136902	0.106086	0.0591948	0.156101	0.0659737	0.0354867	0.12227	0.0483856	0.0430168	0.023241	0.043791	0.0473101	0.365898	0.714389	1.08069	1.83902	2.406738
12910	-813.585	-825.032	11.4471	3.418616	12.04659	0.015833	0.0425411	0.0131578	0.0217735	0.133931	0.0086656	0.0943538	0.0485741	0.04642	0.142244	0.0571138	0.000478027	0.0278248	0.0215405	0.0395953	0.0252721	0.215889	0.026951	0.0800533	0.0863852	0.0559341	0.159856	0.0965131	0.0331219	0.0915615	0.154756	0.0544357	0.132769	0.0845904	0.127098	0.0780044	0.0606676	0.0392245	0.0718824	0.0120063	0.0243778	0.0573185	0.419261	0.752354	1.08393	1.74446	2.482713
12920	-809.82	-822.596	12.7756	2.169744	10.8778	0.00996882	0.063324	0.0463662	0.0682427	0.157958	0.00583755	0.132773	0.0575132	0.0313268	0.0582963	0.0304829	0.0034686	0.0316468	0.0103265	0.038429	0.0282992	0.0847424	0.0465357	0.134036	0.103912	0.0568743	0.0870452	0.0933091	0.019516	0.0720709	0.102619	0.0378945	0.0906052	0.0819061	0.132009	0.146131	0.142484	0.0274388	0.0511507	0.0203385	0.0323424	0.0792782	0.312729	0.67193	1.07371	1.94163	2.416498
12930	-800.679	-816.918	16.2383	1.680733	17.88018	0.0144033	0.0448012	0.0204247	0.0243871	0.0944158	0.00393768	0.0393367	0.023288	0.0386858	0.0440056	0.0517922	0.00685163	0.0273088	0.00863988	0.0421124	0.0116797	0.157362	0.107093	0.075965	0.0275095	0.109485	0.210818	0.0466823	0.035924	0.0387999	0.120873	0.0167085	0.112284	0.0875831	0.115063	0.141109	0.0984568	0.0245667	0.0727468	0.0175427	0.0853659	0.0558728	0.251941	0.616114	1.05948	2.07246	2.253883
12940	-801.919	-817.238	15.3185	1.293771	10.83787	0.0172601	0.0944766	0.0143891	0.00979314	0.0642344	0.00589149	0.0435637	0.0378063	0.0376125	0.0716112	0.0255245	0.00247754	0.0353264	0.00783896	0.0528041	0.0380246	0.0959829	0.0428388	0.0601362	0.064299	0.106131	0.147105	0.0637251	0.0767843	0.0702329	0.094143	0.0211658	0.128735	0.0882241	0.08788	0.11915	0.10109	0.0280783	0.112509	0.0147358	0.114538	0.0636572	0.191637	0.550196	1.03561	2.22256	2.259777
12950	-798.985	-816.443	17.458	1.456125	23.51561	0.0171605	0.0285042	0.0140497	0.00724423	0.0701136	0.0124334	0.0148518	0.0311213	0.0227552	0.113182	0.0303067	0.002866	0.0333577	0.0263868	0.0327932	0.0240016	0.0666388	0.0894734	0.0566905	0.0377062	0.0837744	0.110834	0.087152	0.0132282	0.0392543	0.156477	0.056153	0.113009	0.0334522	0.0924776	0.151408	0.105225	0.0223497	0.0905047	0.0313784	0.0799709	0.0562905	0.218465	0.581087	1.04774	2.15271	2.054576
12960	-789.789	-811.508	21.7199	1.391335	19.047	0.0483157	0.0205003	0.0618965	0.011123	0.0861504	0.00674407	0.0192916	0.0107224	0.00218273	0.0480673	0.0144318	0.0032173	0.0269088	0.0249601	0.0154706	0.0153071	0.0832262	0.111144	0.0512679	0.11152	0.120367	0.16659	0.102402	0.014636	0.0356297	0.0732225	0.0278308	0.110688	0.0367205	0.0867288	0.116271	0.0323647	0.0173685	0.0819054	0.032662	0.0774072	0.0485222	0.208037	0.56941	1.04335	2.17921	1.953763
12970	-806.105	-820.339	14.2337	2.506094	15.11469	0.0184051	0.032074	0.042343	0.0232351	0.0814192	0.0169518	0.110207	0.0207848	0.00249014	0.0626344	0.0244513	0.00421822	0.0639229	0.00656898	0.0689611	0.0477945	0.0798662	0.127404	0.0152744	0.175862	0.0698489	0.152378	0.0467086	0.18061	0.0301617	0.14629	0.0837341	0.118747	0.0363704	0.0592339	0.0553161	0.0812818	0.040204	0.0304239	0.0217422	0.0662342	0.125411	0.347034	0.699907	1.0787	1.87436	2.369565
12980	-803.999	-821.07	17.0709	1.718465	14.71225	0.0416195	0.0475039	0.0499185	0.0205216	0.0267931	0.00235288	0.110949	0.0206524	0.00172039	0.0635522	0.0215631	0.00304423	0.0503597	0.00859592	0.0372459	0.0757398	0.0828912	0.154995	0.0252486	0.169119	0.0667747	0.144304	0.0398887	0.0413658	0.0224161	0.0948487	0.0805977	0.0778066	0.0837736	0.0876548	0.143943	0.0622673	0.0339426	0.0249916	0.051162	0.0986634	0.0638856	0.257185	0.621295	1.06104	2.06048	2.232672
12990	-809.072	-823.206	14.1343	2.203666	14.35712	0.0289594	0.0411458	0.0410112	0.0559367	0.0735615	0.00602942	0.0392728	0.0241004	0.00257814	0.154069	0.0199421	0.00716541	0.0138809	0.00430474	0.0545447	0.0741443	0.068598	0.095253	0.0219659	0.0965217	0.118291	0.106587	0.0581524	0.0224188	0.0104458	0.141641	0.0662043	0.0641128	0.0550116	0.259421	0.0502348	0.0817656	0.0898345	0.0123875	0.0779632	0.151347	0.111817	0.316432	0.675059	1.07434	1.93417	2.400619
13000	-816.134	-826.234	10.1007	2.430869	12.38057	0.0768817	0.0548081	0.017197	0.0849923	0.196135	0.00431354	0.0132285	0.0982383	0.00116034	0.0938723	0.00875256	0.0284036	0.086785	0.00333387	0.0555903	0.0325161	0.0568206	0.118694	0.0096526	0.192066	0.199446	0.217757	0.077665	0.0396906	0.0160221	0.0469709	0.0150142	0.119701	0.100295	0.110446	0.109165	0.0575274	0.0523953	0.010624	0.0550811	0.110213	0.109147	0.339803	0.694193	1.0778	1.88821	2.680603
13010	-818.541	-823.133	4.59229	4.237892	12.81902	0.0355622	0.0484122	0.0179759	0.106946	0.319393	0.00269803	0.0303419	0.100395	0.000771356	0.0220715	0.0126445	0.0163087	0.05951	0.00136501	0.138984	0.0280493	0.0786545	0.136099	0.0129866	0.178177	0.159418	0.218091	0.0702366	0.0273815	0.0286556	0.137501	0.0332341	0.15249	0.0506032	0.178123	0.073409	0.0332289	0.0484808	0.0205719	0.0343435	0.165821	0.192333	0.466972	0.783054	1.08429	1.66568	2.971267
13020	-798.962	-816.233	17.271	1.177598	13.78433	0.0615294	0.0450712	0.0194104	0.0375417	0.0539946	0.00362305	0.0197262	0.0493535	0.000400662	0.0188387	0.00553568	0.00629945	0.0333213	0.00126805	0.0446144	0.0362398	0.0538298	0.151856	0.0565547	0.115944	0.171708	0.0816782	0.106209	0.0239548	0.0345815	0.0654319	0.0215632	0.153949	0.0814873	0.162777	0.0306948	0.10388	0.083339	0.0588219	0.0198481	0.138979	0.0924316	0.17097	0.524319	1.02416	2.28055	2.246286
13030	-798.18	-821.096	22.9164	2.093415	23.04111	0.0270317	0.0236466	0.0731869	0.0131454	0.0615684	0.00977022	0.0147051	0.0416799	0.00048748	0.00377138	0.00441649	0.0530956	0.0532213	0.000563304	0.0422553	0.0241307	0.0598612	0.165896	0.0244849	0.0607391	0.103553	0.0654233	0.0587397	0.0257307	0.02323	0.0496207	0.0595757	0.0887797	0.0458538	0.139726	0.0753649	0.0433376	0.042144	0.0653536	0.0036665	0.0707073	0.0852529	0.304176	0.664593	1.07216	1.95907	1.803716
13040	-792.721	-818.559	25.8374	1.744286	20.42306	0.0256654	0.0279693	0.0543186	0.00700275	0.0657356	0.00682808	0.0153089	0.0384922	0.000155636	0.0107291	0.00293329	0.0315823	0.054293	0.00122892	0.0262328	0.0984216	0.0690661	0.0768015	0.0436266	0.0892526	0.138059	0.0996348	0.0993652	0.0293942	0.0376103	0.0920783	0.0116347	0.0491478	0.0732642	0.103534	0.027856	0.0368163	0.0549171	0.0381964	0.00499895	0.0180432	0.0559354	0.260715	0.62474	1.06204	2.0525	1.71613
13050	-790.997	-813.748	22.7503	2.003213	15.72893	0.025554	0.0226723	0.047993	0.0212602	0.0678127	0.00361603	0.0147903	0.0230694	0.000111949	0.0383372	0.00397726	0.0181376	0.0353972	0.00254208	0.0271087	0.0574491	0.0910264	0.0979363	0.0132485	0.0891126	0.0775001	0.101975	0.0522022	0.0521658	0.0472698	0.0746889	0.0231798	0.148918	0.0980019	0.11508	0.0566457	0.0452006	0.0866151	0.0322843	0.0204818	0.0537133	0.066359	0.293658	0.655355	1.07007	1.98092	1.853435
13060	-802.468	-814.334	11.8663	6.29298	12.99178	0.0170499	0.0323584	0.0562799	0.0101215	0.146829	0.00238066	0.0192256	0.0149945	0.000365027	0.0802229	0.00580518	0.0127936	0.0370299	0.0103987	0.0321134	0.0163787	0.0757719	0.164673	0.0220048	0.17848	0.152122	0.117447	0.0921919	0.0104314	0.0986789	0.0506614	0.0570752	0.146125	0.0246541	0.135011	0.0858952	0.0413197	0.0732003	0.0202218	0.0358892	0.113272	0.0596755	0.548281	0.829561	1.08059	1.54156	2.249148
13070	-800.44	-814.253	13.8122	3.348191	12.94127	0.0228007	0.0529499	0.0422285	0.00707993	0.0774804	0.00820083	0.00718266	0.0613137	0.000224735	0.200631	0.0126048	0.0199537	0.0210326	0.0188721	0.0321641	0.00738036	0.0811419	0.117512	0.0348327	0.084064	0.118529	0.123209	0.0620201	0.0463335	0.140188	0.1207	0.038013	0.122129	0.0313374	0.211396	0.0497521	0.0670301	0.0542467	0.0662938	0.0397694	0.0674333	0.0567232	0.414525	0.74915	1.08377	1.75256	2.324755
13080	-802.531	-811.917	9.38624	4.063147	13.02032	0.0245697	0.0459059	0.0268711	0.00194062	0.0787795	0.0136425	0.0101213	0.0105993	0.00137437	0.154982	0.00689957	0.0155516	0.0580623	0.016416	0.0427442	0.00296584	0.0820997	0.266507	0.069403	0.186116	0.228545	0.108136	0.0603487	0.0294464	0.139206	0.10639	0.0559377	0.0501601	0.0485694	0.215075	0.0469002	0.0517064	0.0512905	0.0830946	0.0399499	0.0963411	0.0850976	0.457798	0.777365	1.08439	1.68045	2.611747
13090	-794.513	-809.574	15.0616	2.333064	12.00338	0.0170975	0.0904753	0.0420427	0.00891982	0.0962395	0.00573685	0.0174971	0.0162715	0.00108575	0.0726452	0.00568711	0.00508954	0.0346413	0.0176855	0.0433479	0.00260789	0.12152	0.153879	0.0500674	0.11498	0.147997	0.0821293	0.0636587	0.0269992	0.0625499	0.120579	0.0453693	0.052704	0.0589596	0.187049	0.0684753	0.125325	0.0271377	0.0809111	0.0413196	0.110241	0.0516807	0.330036	0.686324	1.07646	1.90718	2.270603
13100	-799.534	-816.992	17.4582	1.033969	15.86176	0.00441279	0.0488645	0.0423866	0.0161097	0.0697092	0.00901598	0.0118162	0.0100306	0.000895825	0.158906	0.0426929	0.0071496	0.0253656	0.00899273	0.0773333	0.00317457	0.0713413	0.140071	0.0507403	0.100653	0.114232	0.127883	0.0539755	0.0252623	0.055256	0.0714216	0.0185506	0.0590516	0.0229664	0.268494	0.0579585	0.123008	0.0327078	0.0705974	0.0637665	0.092385	0.0934241	0.143682	0.486729	1.00541	2.36418	2.250601
13110	-803.519	-819.065	15.5457	1.956161	18.79213	0.0187238	0.0373013	0.0420906	0.0259262	0.069883	0.00864816	0.00309691	0.027189	0.00170695	0.0513944	0.0302995	0.00967311	0.0383044	0.0161151	0.0416939	0.0018152	0.0604044	0.097887	0.0387198	0.127988	0.172217	0.0663339	0.0440842	0.027284	0.0614212	0.183985	0.0140928	0.0512815	0.0245363	0.236677	0.162043	0.0488072	0.0494778	0.0777134	0.0698282	0.139828	0.0764728	0.287985	0.650269	1.06885	1.99289	2.254943
13120	-806.423	-819.954	13.531	4.523622	20.52618	0.0479956	0.036164	0.0467156	0.0295876	0.101155	0.010422	0.00579857	0.0346271	0.00283306	0.070767	0.0572099	0.00755633	0.0429598	0.0153255	0.0467953	0.00413175	0.09814	0.0602907	0.0735768	0.0385185	0.161648	0.0770385	0.0364525	0.0477559	0.0578994	0.0769921	0.021404	0.0706657	0.0310388	0.0906903	0.125599	0.0425627	0.0673735	0.15417	0.0690982	0.116633	0.102131	0.481002	0.79157	1.08402	1.64341	2.179723
13130	-796.543	-816.021	19.4782	2.467829	18.42803	0.0316041	0.0272782	0.0402679	0.00645056	0.0997644	0.00485074	0.0060945	0.0376193	0.0056673	0.0404278	0.0162145	0.0124414	0.0129688	0.0342823	0.0183886	0.00157203	0.166442	0.0324544	0.101638	0.0691504	0.10874	0.111166	0.0637051	0.037342	0.0473553	0.131181	0.0138474	0.0891555	0.0269161	0.0995871	0.0582782	0.055833	0.083077	0.0464185	0.0912037	0.0777624	0.115856	0.343385	0.697036	1.07825	1.88133	2.023001
13140	-798.139	-817.709	19.5698	1.937431	15.71794	0.0131834	0.0241964	0.0751036	0.0128804	0.0579648	0.00477591	0.00613419	0.0414874	0.00898414	0.0385439	0.0283704	0.0109298	0.0159833	0.0534876	0.0259295	0.00134392	0.098919	0.0859891	0.116235	0.0975974	0.113814	0.183011	0.0278678	0.0315301	0.0295874	0.127547	0.0168337	0.0712644	0.0548552	0.1621	0.0396143	0.0561603	0.0484606	0.0992605	0.0255612	0.084708	0.0695472	0.28569	0.648191	1.06834	1.99778	2.059761
13150	-802.349	-818.807	16.4579	2.215831	16.81452	0.0173952	0.0717821	0.0589042	0.00738427	0.0423857	0.00670385	0.0208779	0.0263125	0.00379551	0.0239198	0.0404657	0.0177751	0.0147305	0.0351899	0.0177213	0.00275672	0.137303	0.0875699	0.11475	0.0742414	0.22998	0.16004	0.0392563	0.0299359	0.0473786	0.145855	0.0171393	0.0986232	0.0552777	0.133879	0.0752138	0.0541427	0.0984216	0.0702067	0.0196211	0.0636277	0.0687384	0.317745	0.676163	1.07456	1.93153	2.229303
13160	-789.651	-812.639	22.9874	1.530492	19.19294	0.0357527	0.048883	0.0362208	0.00747477	0.0365764	0.0105738	0.0321029	0.00765271	0.00470675	0.0303595	0.0376536	0.00438334	0.0285528	0.0188061	0.0217723	0.00537448	0.0714943	0.11895	0.0714706	0.109018	0.0907569	0.0798001	0.0463228	0.0383393	0.0683359	0.0613099	0.0361667	0.104482	0.0652304	0.111144	0.0505553	0.0916034	0.114873	0.0552901	0.00708716	0.0791459	0.0405904	0.229995	0.593554	1.05216	2.12429	1.878812
13170	-806.628	-824.18	17.5519	3.203334	16.93716	0.0307802	0.0320766	0.0311948	0.0218214	0.0533058	0.0164082	0.0421745	0.00867855	0.0276154	0.0271495	0.0787921	0.0080805	0.0269871	0.00709034	0.0108897	0.0208223	0.117169	0.0956887	0.0584455	0.116641	0.162615	0.0706136	0.0463457	0.09989	0.0316893	0.0601042	0.0396889	0.0715898	0.0640563	0.0818219	0.0596458	0.0522023	0.101288	0.14795	0.00189547	0.14674	0.0347475	0.404405	0.742199	1.08335	1.77004	2.104694
13180	-807.417	-825.011	17.5946	1.637954	13.18623	0.0368811	0.0551457	0.0463808	0.0349134	0.0817029	0.0151599	0.0172972	0.0117862	0.0177147	0.0333539	0.143097	0.0308026	0.0408095	0.00212983	0.0494165	0.0425694	0.10469	0.160752	0.0805118	0.0715097	0.141791	0.0599257	0.0963643	0.0354619	0.0453889	0.0695544	0.0647814	0.0595127	0.0999948	0.0911178	0.0621993	0.0557406	0.0450807	0.0553085	0.00310019	0.100886	0.0104889	0.245868	0.610017	1.05759	2.08652	2.173321
13190	-816.611	-830.503	13.8916	2.229174	14.96829	0.0804974	0.0815061	0.0538263	0.0176306	0.0705959	0.0116027	0.0234336	0.060486	0.017915	0.049865	0.0881034	0.0393395	0.0258517	0.00691854	0.0258103	0.0409175	0.0588172	0.227423	0.0335583	0.0637821	0.2256	0.0824143	0.0432802	0.0541701	0.0561584	0.0649201	0.0739818	0.0415125	0.061395	0.133598	0.0694848	0.093129	0.11332	0.0481901	0.00174676	0.165491	0.00572129	0.319178	0.677363	1.07479	1.92867	2.411993
13200	-809.329	-823.273	13.9444	3.686888	14.66456	0.0237444	0.046958	0.0586944	0.00856401	0.0445654	0.0267247	0.0496388	0.130323	0.0328927	0.0494077	0.0604495	0.0439501	0.0141572	0.0028171	0.0582766	0.0473858	0.0612165	0.129768	0.0296892	0.124155	0.0264316	0.144877	0.0735248	0.0822393	0.112908	0.1612	0.119142	0.0242607	0.115856	0.023311	0.0996262	0.120715	0.033289	0.0451001	0.00156634	0.0772629	0.00667776	0.436288	0.763634	1.0843	1.71577	2.311367
13210	-801.135	-817.299	16.1638	1.988165	19.15979	0.036987	0.0424557	0.0402074	0.0071035	0.0865138	0.00744292	0.0560071	0.0496814	0.0469952	0.0462038	0.0167924	0.0762899	0.0227198	0.00297366	0.0635541	0.0301767	0.0891917	0.112441	0.0326533	0.145501	0.0304403	0.119146	0.0526968	0.0579369	0.0833976	0.149737	0.135451	0.0282799	0.0964061	0.074084	0.066976	0.0824972	0.0257354	0.0408374	0.00462261	0.145804	0.00538563	0.291858	0.653749	1.06969	1.9847	2.211325
13220	-798.605	-815.514	16.9092	1.912883	15.66011	0.0430584	0.0235806	0.0544261	0.00750723	0.0623394	0.007465	0.0274059	0.0399847	0.0551783	0.027015	0.0103897	0.0136991	0.0272839	0.00379935	0.0890853	0.0483817	0.148947	0.139656	0.0716851	0.129636	0.0457536	0.115318	0.0561479	0.0960157	0.0957718	0.166363	0.0936274	0.0690758	0.114527	0.101606	0.0155616	0.0586728	0.0304197	0.0591271	0.0120707	0.0581529	0.0121225	0.282649	0.645418	1.06765	2.00428	2.230858
13230	-798.833	-820.16	21.327	2.950155	19.28549	0.0301137	0.0107726	0.0539851	0.0113697	0.0410725	0.00120596	0.0480511	0.0574167	0.0482537	0.0383738	0.00782503	0.0251867	0.0319453	0.00951919	0.0122455	0.00636055	0.0840204	0.0975019	0.10971	0.049962	0.029349	0.0944367	0.0436994	0.107812	0.0676271	0.161952	0.0460168	0.0669472	0.120121	0.0940114	0.0583032	0.058755	0.0177902	0.0585319	0.00922488	0.0474979	0.0335772	0.385369	0.72873	1.08226	1.80364	1.890545
13240	-794.719	-815.932	21.2128	2.536879	18.88614	0.028156	0.0177353	0.0205418	0.00946593	0.0551807	0.00110107	0.0405228	0.0412684	0.0195489	0.0517871	0.00494251	0.0364588	0.0240655	0.00406978	0.0220536	0.00425775	0.134083	0.17856	0.0437482	0.0701011	0.0246675	0.0724032	0.0791627	0.070355	0.0789707	0.0928786	0.128107	0.0848943	0.0636899	0.0428773	0.0661596	0.0517965	0.027884	0.120815	0.0150384	0.0543819	0.0399571	0.349925	0.702167	1.07903	1.86887	1.921686
13250	-795.919	-814.099	18.1796	1.733555	20.41347	0.023827	0.0633429	0.049882	0.00310655	0.119884	0.00383933	0.0364218	0.0536992	0.0265439	0.0356016	0.0088528	0.0456045	0.0329887	0.00455528	0.0366512	0.0030053	0.0579758	0.0744002	0.0556042	0.147016	0.00676896	0.109198	0.0850789	0.084745	0.0894532	0.0864437	0.115192	0.102494	0.0724084	0.0748804	0.0266367	0.0722535	0.0413739	0.0910888	0.0134592	0.0424073	0.0951549	0.259254	0.623318	1.06163	2.0558	2.091838
13260	-797.937	-816.082	18.1449	3.185263	21.42163	0.0318688	0.0538129	0.0523302	0.006723	0.058738	0.00217875	0.0399456	0.062078	0.0758592	0.0260441	0.0248699	0.0335866	0.0160229	0.00195359	0.0297164	0.00479304	0.0264637	0.116632	0.0372615	0.121987	0.00725203	0.0664783	0.0563299	0.138666	0.0947957	0.167356	0.0778114	0.0847773	0.0468101	0.138795	0.0340717	0.0703771	0.0595623	0.0379445	0.0134499	0.0430699	0.0406813	0.403105	0.741296	1.08329	1.77231	2.001092
13270	-801.587	-814.81	13.2232	2.181388	19.14866	0.0259925	0.036061	0.0440956	0.00463931	0.0441046	0.00925907	0.039097	0.130014	0.053148	0.0639518	0.0148844	0.0285991	0.0144745	0.00238443	0.0436793	0.00888698	0.0534283	0.0806194	0.0572419	0.107347	0.0201129	0.12837	0.0852666	0.207196	0.0653695	0.147186	0.146139	0.0811205	0.0954994	0.0919881	0.0621949	0.0695406	0.0361023	0.0317622	0.098299	0.0278365	0.0991851	0.314006	0.673013	1.07393	1.93905	2.355077
13280	-804.938	-821.514	16.5759	1.702695	13.59323	0.0240842	0.055114	0.0406915	0.00704777	0.0203594	0.0166905	0.0340884	0.101657	0.139479	0.0259973	0.0246817	0.0205004	0.0273867	0.00164966	0.0641862	0.00546595	0.0981531	0.0929987	0.0563113	0.0442052	0.0516869	0.0472919	0.112297	0.183068	0.026644	0.0753234	0.159037	0.0884769	0.0536748	0.077477	0.0625136	0.0492636	0.127502	0.0298446	0.112034	0.0358127	0.0624868	0.255006	0.619152	1.0604	2.06544	2.255183
13290	-811.944	-820.682	8.73785	4.899305	13.25812	0.0402752	0.0311553	0.108162	0.00280026	0.0687784	0.0277823	0.0905013	0.0583089	0.104022	0.0145179	0.0127593	0.0421564	0.0751219	0.00320526	0.0359481	0.00816816	0.0620273	0.12465	0.115165	0.0758778	0.122153	0.0175931	0.0497696	0.190263	0.0534725	0.100979	0.162141	0.0653523	0.0387902	0.106409	0.0590908	0.0506521	0.143263	0.030862	0.174463	0.028919	0.102107	0.497841	0.801507	1.08347	1.61718	2.597662
